2024-06-07 19:13:20	Test-time adaptation benchmark: scenarios=Scenario(task='classification', model_name='resnet50', model_adaptation_method='dyn', model_selection_method='last_iterate', base_data_name='imagenet', src_data_name='imagenet', test_domains=[TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-gaussian_noise-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='gaussian_noise', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-shot_noise-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='shot_noise', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-impulse_noise-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='impulse_noise', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-defocus_blur-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='defocus_blur', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-glass_blur-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='glass_blur', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-motion_blur-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='motion_blur', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-zoom_blur-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='zoom_blur', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-snow-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='snow', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-frost-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='frost', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-fog-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='fog', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-brightness-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='brightness', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-contrast-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='contrast', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-elastic_transform-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='elastic_transform', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-pixelate-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='pixelate', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1), TestDomain(base_data_name='imagenet', data_name='imagenet_c_deterministic-jpeg_compression-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='jpeg_compression', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=0.1)], test_case=TestCase(inter_domain=HomogeneousNoMixture(has_mixture=False), batch_size=64, data_wise='batch_wise', offline_pre_adapt=False, episodic=False, intra_domain_shuffle=True))
2024-06-07 19:13:36		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:36		initialize selection method=last_iterate.
2024-06-07 19:13:36		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:37		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:37		initialize selection method=last_iterate.
2024-06-07 19:13:37		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:37		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:37		initialize selection method=last_iterate.
2024-06-07 19:13:37		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:38		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:38		initialize selection method=last_iterate.
2024-06-07 19:13:38		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:39		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:39		initialize selection method=last_iterate.
2024-06-07 19:13:39		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:39		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:39		initialize selection method=last_iterate.
2024-06-07 19:13:39		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:40		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:40		initialize selection method=last_iterate.
2024-06-07 19:13:40		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:40		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:40		initialize selection method=last_iterate.
2024-06-07 19:13:40		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:41		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:41		initialize selection method=last_iterate.
2024-06-07 19:13:41		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:41		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:42		initialize selection method=last_iterate.
2024-06-07 19:13:42		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:42		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:42		initialize selection method=last_iterate.
2024-06-07 19:13:42		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:43		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:43		initialize selection method=last_iterate.
2024-06-07 19:13:43		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:43		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:43		initialize selection method=last_iterate.
2024-06-07 19:13:43		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:44		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:44		initialize selection method=last_iterate.
2024-06-07 19:13:44		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:44		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:45		initialize selection method=last_iterate.
2024-06-07 19:13:45		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:45		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:45		initialize selection method=last_iterate.
2024-06-07 19:13:45		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:46		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:46		initialize selection method=last_iterate.
2024-06-07 19:13:46		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:46		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:46		initialize selection method=last_iterate.
2024-06-07 19:13:46		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:47		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:47		initialize selection method=last_iterate.
2024-06-07 19:13:47		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:47		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:48		initialize selection method=last_iterate.
2024-06-07 19:13:48		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:48		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:48		initialize selection method=last_iterate.
2024-06-07 19:13:48		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:49		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:49		initialize selection method=last_iterate.
2024-06-07 19:13:49		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:49		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:49		initialize selection method=last_iterate.
2024-06-07 19:13:49		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:50		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:50		initialize selection method=last_iterate.
2024-06-07 19:13:50		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:50		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:50		initialize selection method=last_iterate.
2024-06-07 19:13:50		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:51		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:51		initialize selection method=last_iterate.
2024-06-07 19:13:51		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:52		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:52		initialize selection method=last_iterate.
2024-06-07 19:13:52		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:52		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:52		initialize selection method=last_iterate.
2024-06-07 19:13:52		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:53		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:53		initialize selection method=last_iterate.
2024-06-07 19:13:53		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:53		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:53		initialize selection method=last_iterate.
2024-06-07 19:13:53		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:54		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:54		initialize selection method=last_iterate.
2024-06-07 19:13:54		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:54		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:55		initialize selection method=last_iterate.
2024-06-07 19:13:55		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:55		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:55		initialize selection method=last_iterate.
2024-06-07 19:13:55		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:56		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:56		initialize selection method=last_iterate.
2024-06-07 19:13:56		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:56		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:56		initialize selection method=last_iterate.
2024-06-07 19:13:56		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:57		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:57		initialize selection method=last_iterate.
2024-06-07 19:13:57		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:57		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:57		initialize selection method=last_iterate.
2024-06-07 19:13:57		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:58		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:58		initialize selection method=last_iterate.
2024-06-07 19:13:58		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:59		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:13:59		initialize selection method=last_iterate.
2024-06-07 19:13:59		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:13:59		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:00		initialize selection method=last_iterate.
2024-06-07 19:14:00		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:00		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:00		initialize selection method=last_iterate.
2024-06-07 19:14:00		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:01		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:01		initialize selection method=last_iterate.
2024-06-07 19:14:01		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:01		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:01		initialize selection method=last_iterate.
2024-06-07 19:14:01		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:02		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:02		initialize selection method=last_iterate.
2024-06-07 19:14:02		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:02		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:02		initialize selection method=last_iterate.
2024-06-07 19:14:02		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:03		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:03		initialize selection method=last_iterate.
2024-06-07 19:14:03		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:04		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:04		initialize selection method=last_iterate.
2024-06-07 19:14:04		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:04		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:04		initialize selection method=last_iterate.
2024-06-07 19:14:04		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:05		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:05		initialize selection method=last_iterate.
2024-06-07 19:14:05		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:05		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:05		initialize selection method=last_iterate.
2024-06-07 19:14:05		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:06		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:06		initialize selection method=last_iterate.
2024-06-07 19:14:06		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:07		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:07		initialize selection method=last_iterate.
2024-06-07 19:14:07		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:07		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:07		initialize selection method=last_iterate.
2024-06-07 19:14:07		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:08		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:08		initialize selection method=last_iterate.
2024-06-07 19:14:08		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:08		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:08		initialize selection method=last_iterate.
2024-06-07 19:14:08		adapt the model for 1 steps with lr=0.0001.
2024-06-07 19:14:09		select the optimal model (1-th step and lr=0.0001) for the current mini-batch.
2024-06-07 19:14:09		initialize selection method=last_iterate.
2024-06-07 19:14:09		adapt the model for 1 steps with lr=0.0001.
